"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Philippines","PHL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48947494826148","3.38074340505264","2.55545771909276","2.22289481153936","2.44086452225225","2.02468665436274","1.88547820763544","1.7158480997","",
"Palau","PLW","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77774462673172","2.02365300059617","1.91657120024141","2.08309528155411","2.15851766654297","1.79854386150578","2.09047784392733","3.0812991544216","","",
"Poland","POL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.82208199288245","4.28772376193178","4.91242260149366","4.66287736778213","5.20203983160723","4.97791228606129","4.82381924095686","4.34151201326804","4.04852836785748","",
"Pre-demographic dividend","PRE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.82730480599168","3.61210256455946","5.16669005270522","5.19948733343502","7.72641282474313","10.516196883545","10.6624076504789","11.8944384196266","11.9618102132638","11.8383437953665","",
"Paraguay","PRY","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.38762655928681","3.66008360399895","1.74413563546935","1.47907605934839","1.80823213537988","1.43941743015921","1.86453525979904","2.21688811718093","2.13149749471103","1.99047035830905","2.59379453022774","2.94140167118517","",
"West Bank and Gaza","PSE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16375018271426","4.11916461201698","3.06818623299833","2.76420847068128","3.07691757238354","2.88247142197568","2.54111369373681","2.14279239021156","2.18092237717629","",
"Pacific island small states","PSS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60468537953385","4.02193112740747","3.85670384064527","3.87168633712699","4.01638889044496","4.34615438140639","4.16909570114455","3.78935142858271","3.43203325193356","",
"French Polynesia","PYF","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58539372816182","2.74650265367714","7.89184425906008","11.8538634983107","14.3279565951415","18.2374449705832","21.8729747751981","13.9376956709833","13.5062192718409","9.621565156777","",
"Russian Federation","RUS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80211354394323","9.53162765947064","8.23432092749304","6.59014201639749","6.02664639177423","6.00069133896484","6.73096464772584","8.34723239726782","9.44473701889198","",
"Rwanda","RWA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2710287818937","8.58312049678554","7.33234907813833","5.59280508440584","5.10621026773849","5.93276512911764","5.22372641829649","5.90612714144962","7.08391549135576","",
"South Asia","SAS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7475434474005","4.6968178252385","4.95890140377645","5.57505787931051","7.7810908959605","8.39790781352825","9.62068119899267","",
"Saudi Arabia","SAU","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.28697148338663","2.96818471895203","2.22411986474196","1.66979368016871","1.30683882837442","1.08033805274768","1.23698687005173","1.38335895995773","",
"Sudan","SDN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42549965541006","2.03438434173328","1.40635425755787","1.06045560853893","1.04262808908742","0.866941606339939","0.756532862271537","0.92406290512104","1.22253307180161","",
"Solomon Islands","SLB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.30565266787051","5.7530388264361","3.58077959656614","7.04602302366757","4.68850284794013","4.13449747162757","3.84662063880539","",
"Sierra Leone","SLE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92131278838362","1.91648937851554","2.05199435343912","2.78686375059051","3.67921642408023","3.9","3.57014326250952","2.82636209916669","2.29198260382487","2.30745344370215","2.25407195942281","2.08108807522041","",
"San Marino","SMR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90268251839891","11.9246002682241","34.054463098968","20.2918156718649","42.4416662887182","43.1158491357151","46.7638544323549","43.3839896574597","",
"Somalia","SOM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.10621026773849","6.06755038882137","6.08459649451211","6.5581708416557","9.61457507208068","",
"South Sudan","SSD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.10621026773849","6.06755038882137","6.08459649451211","6.5581708416557","9.61457507208068","",
"Small states","SST","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37548640053779","3.5272700795754","3.63707898309436","4.15037241131952","4.10849372368973","5.25919934797037","5.74946703724076","",
"Sao Tome and Principe","STP","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48604525264788","5.293444236956","5.83631415703786","5.61287025556431","5.22251061346437","5.13937557233792","5.34689325992831","4.87087184833915","4.44366126350552","",
"Slovenia","SVN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21574658021237","5.79123326741648","8.21418388709017","11.814021388063","15.1800772229366","13.3113246703111","11.731927656335","9.96211515631996","5.07137685228544","",
"Sweden","SWE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.104624639923306","0.0818078029672855","0.462078291866641","0.834133007850543","0.783563259562689","0.654054944661704","0.700061654813063","0.614387787530393","1.23836746975005","1.16510580742993","1.03934684773777","",
"Swaziland","SWZ","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86910175632252","7.8074135254831","3.5272700795754","10.6707564994315","6.79342240618839","6.87068790595697","6.63027167224262","9.62105068496718","",
"Sint Maarten (Dutch part)","SXM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.36440698901933","2.32989452268506","2.02869228346241","3.77628230056178","5.46606365904674","8.12277931492634","9.00887174900836","9.22147669946777","7.98987998096582","7.58752425543803","6.75218465731615","",
"Syrian Arab Republic","SYR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.91927521923457","7.6476971168983","7.37392810431258","9.77718144818641","11.7377638896695","17.0107943537227","20.8777153601554","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38893116465235","2.83687707768649","2.42492313740664","2.19070623904117","2.07591214438443","2.04575205401682","2.11198871155511","1.93867956834006","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84298089330576","7.89184425906008","8.63751524625637","8.29652115646456","8.4324348743507","9.7439073130927","9.55750613714489","8.14988648483084","8.98124275110795","",
"Togo","TGO","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.76759647374961","7.59844455870216","5.59879211346277","5.22061861150825","3.88785784505743","2.93261853635558","2.43018679665442","2.30382713124504","2.305232984074","2.6828308673521","2.98569607594999","",
"Tajikistan","TJK","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39991752071252","9.64579219928256","7.4443006980216","7.19483010134207","9.46403994934538","13.183476264917","20.3893897718077","19.0565076826819","","",
"Turkmenistan","TKM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67255289685215","2.81778395699066","2.96558812609128","3.57302236577286","2.77832843863172","2.42099970411912","2.33052458084595","2.19164716358291","2.13340352095405","2.22478823868599","2.30165735720531","",
"Timor-Leste","TLS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","14.3731796444657","10.6057193507607","10.4781361324885","7.64017617486987","4.07173200693191","",
"South Asia (IDA & IBRD)","TSA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7475434474005","4.6968178252385","4.95890140377645","5.57505787931051","7.7810908959605","8.39790781352825","9.62068119899267","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.10621026773849","6.06755038882137","6.08459649451211","6.5581708416557","9.61457507208068","",
"Trinidad and Tobago","TTO","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35468526139633","0.706313739394777","2.43949335676895","4.88533772882428","6.09055701593636","6.18622767169789","5.32423289788734","4.18396509854302","4.06029704176324","3.40922365291852","3.12500531931932","",
"Tunisia","TUN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkey","TUR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31589850311115","3.58098683705457","3.3213977793724","3.44167340058132","4.96997625418198","3.48959158482402","2.57632211204451","2.7433675978872","2.63627102630174","2.74183131997442","2.98772329214314","3.10968373133547","",
"Tuvalu","TUV","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84376122521316","5.39637230168725","6.4018854955144","5.11514486567446","6.58398471153915","8.58250269886561","9.60809945919417","",
"Uganda","UGA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13898858388331","2.75246460099939","3.93244810640036","2.0902179694744","3.97399121299265","1.86158193519678","2.03212772455735","4.05584907416987","5.7568890765564","4.01059662166392","5.12695553089331","10.4013107515952","",
"Ukraine","UKR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9897716519799","59.7566275807762","48.1183737206673","3.88384824266828","13.6977713199854","15.2665117708456","14.7322884259186","16.5423303569023","12.8861390797106","18.9844230177685","28.0347714697952","30.4682699223548","",
"Upper middle income","UMC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44042599537793","4.62203078842052","3.35402670735158","2.9126845602561","3.45084175332667","3.53004504580609","3.56658358508436","3.8299205830029","4.12832311760232","",
"Uruguay","URY","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.509364858663751","3.81668671640444","2.42280900203523","1.49105441888857","1.32547589221842","1.27694211466818","1.27782210089718","1.59817495618485","2.31586181233161","",
"United States","USA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95990413551278","4.38774309355536","3.78150446863877","3.31729162388854","2.45239118205519","1.85071180176899","1.47342654864512","1.32052217712119","",
"Uzbekistan","UZB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965131048293637","0.709190155100445","0.533310395251817","0.405672371638142","0.390536334493127","0.418195139268297","0.43641478412104","",
"St. Vincent and the Grenadines","VCT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15099820496032","1.79656609383679","2.09259938242","2.79209384764477","3.43791016533393","3.10707263260723","2.93510795966688","2.33849921547478","","",
"Vanuatu","VUT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77150543510283","7.82015970798529","7.82678528887575","14.1043951624069","10.72651222798","12.2669904276453","11.5303725603049","",
"World","WLD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89392892252872","3.70863914664164","3.69274020433977","4.02772863501631","4.06703210187157","4.0890988575673","3.91663909818561","",
"Samoa","WSM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72405853190229","",
"Kosovo","XKX","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80526374637873","5.66580052766946","7.40082979935601","8.5482461957591","8.30909888012837","6.15184768358736","","",
"Yemen, Rep.","YEM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9215151760083","5.93611005938851","5.79213811982895","4.68085603795407","4.04289179376388","3.6412867248273","3.24484669266088","3.12168564309893","2.85780789607925","",
"Zambia","ZMB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.823594208206","10.3761928815145","8.10539132030299","6.95836227043975","6.10431782511365","7.27921009900605","9.66492659101592","",
"Zimbabwe","ZWE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
